3.723773e-16	1.756886e-16
4.125827e-16	1.957492e-16
4.546190e-16	2.168313e-16
4.976483e-16	2.385631e-16
5.412046e-16	2.608676e-16
5.842826e-16	2.823073e-16
6.257904e-16	3.034552e-16
6.649762e-16	3.246196e-16
7.010403e-16	3.433101e-16
7.334968e-16	3.603594e-16
7.618289e-16	3.753864e-16
1.515325e-18	-1.498299e-18
1.765273e-18	-1.553341e-18
1.849711e-18	-1.739535e-18
2.096550e-18	-1.812883e-18
2.385247e-18	-1.918984e-18
2.585406e-18	-2.060493e-18
3.035932e-18	-2.097323e-18
3.359535e-18	-2.225038e-18
3.897253e-18	-2.232281e-18
4.562531e-18	-2.252939e-18
5.120208e-18	-2.266048e-18
6.061213e-18	-2.117863e-18
6.917107e-18	-2.047322e-18
8.139149e-18	-1.812302e-18
9.492493e-18	-1.503594e-18
1.086484e-17	-1.121855e-18
1.279088e-17	-5.211447e-19
1.493996e-17	1.238594e-19
1.755606e-17	1.038913e-18
2.045138e-17	2.122486e-18
2.362488e-17	3.413667e-18
2.770731e-17	5.118273e-18
3.246741e-17	6.996860e-18
3.745292e-17	9.387062e-18
4.344674e-17	1.207338e-17
5.025569e-17	1.521548e-17
5.803144e-17	1.907388e-17
6.679570e-17	2.330679e-17
7.694251e-17	2.835746e-17
8.842849e-17	3.388216e-17
1.016086e-16	4.040233e-17
1.163561e-16	4.793712e-17
1.333131e-16	5.623226e-17
1.518529e-16	6.563721e-17
1.733770e-16	7.601523e-17
1.968822e-16	8.767786e-17
2.232746e-16	1.008927e-16
2.523588e-16	1.151848e-16
2.838003e-16	1.311730e-16
3.183872e-16	1.480328e-16
3.550694e-16	1.663146e-16
3.942946e-16	1.859722e-16
4.356360e-16	2.067256e-16
4.783176e-16	2.281708e-16
5.217416e-16	2.503967e-16
5.651531e-16	2.724526e-16
6.074338e-16	2.934657e-16
6.477853e-16	3.142683e-16
6.853737e-16	3.346050e-16
7.194788e-16	3.525067e-16
7.496362e-16	3.684620e-16
1.449179e-18	-1.502803e-18
1.665834e-18	-1.579823e-18
1.779094e-18	-1.739778e-18
1.953836e-18	-1.845827e-18
2.272283e-18	-1.957453e-18
2.417340e-18	-2.125763e-18
2.823867e-18	-2.169873e-18
3.177079e-18	-2.307324e-18
3.591638e-18	-2.385778e-18
4.215196e-18	-2.385585e-18
4.749631e-18	-2.445329e-18
5.591854e-18	-2.363994e-18
6.405322e-18	-2.311138e-18
7.424065e-18	-2.157428e-18
8.749889e-18	-1.869765e-18
1.017107e-17	-1.613102e-18
1.198051e-17	-1.104721e-18
1.382501e-17	-5.367514e-19
1.589374e-17	2.444000e-19
1.889234e-17	1.242829e-18
2.206558e-17	2.375323e-18
2.573300e-17	3.885931e-18
2.983332e-17	5.606819e-18
3.473360e-17	7.628357e-18
4.044310e-17	1.019657e-17
4.694519e-17	1.313290e-17
5.432718e-17	1.656013e-17
6.249095e-17	2.054655e-17
7.214135e-17	2.521210e-17
8.262363e-17	3.066123e-17
9.529471e-17	3.669324e-17
1.096713e-16	4.367595e-17
1.255462e-16	5.171080e-17
1.430039e-16	6.061456e-17
1.628687e-16	7.058902e-17
1.861353e-16	8.172020e-17
2.114121e-16	9.414230e-17
2.392271e-16	1.079568e-16
2.697221e-16	1.233801e-16
3.028633e-16	1.397299e-16
3.386409e-16	1.575591e-16
3.767845e-16	1.766415e-16
4.175336e-16	1.969937e-16
4.595555e-16	2.181393e-16
5.028398e-16	2.397832e-16
5.464687e-16	2.623245e-16
5.893045e-16	2.835649e-16
6.306041e-16	3.048447e-16
6.694728e-16	3.257745e-16
7.051253e-16	3.444574e-16
7.370475e-16	3.612914e-16
1.392511e-18	-1.505275e-18
1.562302e-18	-1.601035e-18
1.735169e-18	-1.746211e-18
1.831021e-18	-1.901451e-18
2.155625e-18	-1.969388e-18
2.295878e-18	-2.163347e-18
2.631064e-18	-2.245757e-18
3.022149e-18	-2.357524e-18
